(このデータベースでリストした数値は100g の可食部です。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,分類,食材の名前,英語表記,廃棄率(%),カロリー(kcal),修正カロリー(kcal),水分(g),粗タンパク(g),粗脂肪(g),飽和脂肪酸(g),灰分(g),総炭水化物(g),食物繊維(g),糖質の総量(g),ブドウ糖(g),果糖(g),半乳糖(g),麦芽糖(g),蔗糖(g),乳糖(g),ナトリウム(mg),カリウム(mg),カルシウム(mg),マグネシウム(mg),鉄(mg),亜鉛(mg),リン(mg),銅(ug),ビタミンA総量(I.U.),レチノール活性当量(ug),α-カロテン(ug),β-カロテン(ug),レチノール(ug),α-トコフェロール当量(mg),ビタミンE総量(mg),α-トコフェロール(mg),β-トコフェロール(mg),γ-トコフェロール(mg),δ-トコフェロール(mg),ビタミンB1(mg),ビタミンB2(mg),ナイアシン ((mg),ビタミンB6(mg),ビタミンB12(ug),葉酸(ug),ビタミンC(mg),脂肪酸S総量(%),酪酸(4:0)-成分值(%),己酸(6:0)-成分值(%),辛酸(8:0)-成分值(%),癸酸(10:0)-成分值(%),月桂酸(12:0)-成分值(%),十三酸(13:0)-成分值(%),肉豆蔻酸(14:0)-成分值(%),十五酸(15:0)-成分值(%),棕櫚酸(16:0)-成分值(%),十七酸(17:0)-成分值(%),硬脂酸(18:0)-成分值(%),十九酸(19:0)-成分值(%),花生酸(20:0)-成分值(%),山酸(22:0)-成分值(%),廿四酸(24:0)-成分值(%),脂肪酸M總量-成分值(%),肉豆蔻烯酸(14:1)-成分值(%),棕櫚烯酸(16:1)-成分值(%),油酸(18:1)-成分值(%),鱈烯酸(20:1)-成分值(%),芥子酸(22:1)-成分值(%),脂肪酸P總量-成分值(%),亞麻油酸(18:2)-成分值(%),次亞麻油酸(18:3)-成分值(%),十八碳四烯酸(18:4)-成分值(%),花生油酸(20:4)-成分值(%),廿碳五烯酸(20:5)-成分值(%),廿二碳五烯酸(22:5)-成分值(%),廿二碳六烯酸(22:6)-成分值(%),其他脂肪酸-成分值(%),不飽和脂肪酸(mg),水解胺基酸總量-成分值(mg),天門冬胺酸(Asp)-成分值(mg),酥胺酸(Thr)-成分值(mg),絲胺酸(Ser)-成分值(mg),麩胺酸(Glu)-成分值(mg),脯胺酸(Pro)-成分值(mg),甘胺酸(Gly)-成分值(mg),丙胺酸(Ala)-成分值(mg),胱胺酸(Cys)-成分值(mg),纈胺酸(Val)-成分值(mg),甲硫胺酸(Met)-成分值(mg),異白胺酸(Ile)-成分值(mg),白胺酸(Leu)-成分值(mg),酪胺酸(Tyr)-成分值(mg),苯丙胺酸(Phe)-成分值(mg),離胺酸(Lys)-成分值(mg),組胺酸(His)-成分值(mg),精胺酸(Arg)-成分值(mg),色胺酸(Trp)-成分值(mg),コレステロール.(mg),アルコール(g)
O03101,嗜好飲料類,粉ミルク,Soy milk powder,,433.6984,408.5336,8.255,37.39,17.11,2.6056,4.7079,32.5371,12.5824,,,,,,,,0,1754.11,76.55,246.146,6.86,3.48,597.67,,47.7981,4.7781,57.36,0,,1.698,9.84,0.88,0.46,6.1,2.4,0.753,0.19,1.408,0.905,,331.2,5.56,15.2283,0,0,0,0,0,0,0.0727,0,10.6241,0,4.0378,0,0.2527,0.1362,0.1048,22.2406,0,0.0985,21.745,0.1241,0.273,62.5306,53.8407,8.6899,0,0,0,0,0,,,39031.2,4438.49,1531.01,1914.08,7280.55,2016.92,1651.38,1678.22,1015.15,1840.15,502.42,1748.54,3014.55,1377.94,1927.14,2470.81,1083.02,3064.33,476.5,,
O03201,嗜好飲料類,ミルクヨーグルト,Soya yogurt,,70.2183,68.3293,83.744,1.98,1.1679,0.3513,0.1613,12.9468,0.9445,7.161,1.691,0,,0,5.47,0,7.961,78.32,12.639,13.9015,0,0.296,25.315,,0,0,,0,,0.0668,0.666,0.02,0.016,0.379,0.251,0.042,0.021,0,0.031,0,27.995,0,30.083,0,0,0.272,0,1.273,0,0.784,0,17.875,0,9.879,0,0,0,0,19.793,0,0,19.793,0,0,50.122,43.766,6.356,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
O03301,嗜好飲料類,黒豆茶,Black bean tea,,12.754,12.754,96.71,,,,0.1015,3.1885,,,,,,,,,3.23,36.01,0.78,3.077,0.27,0,6.26,,0,0,0,0,,0,0,0,0,0,0,0,0.009,0.078,0.0996,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O03401,嗜好飲料類,乳酸菌飲料,,,44.68,44.68,88.69,0.22,0,,0.14,10.95,0,,,,,,,,19.99,13.22,20.44,1.16,0.23,0.058,9.26,,0,0,0,0,,0,0,0,0,0,0,0,0.03,0.66,0.003,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O03501,嗜好飲料類,ミルクココア,,,79.6755,77.3253,82.765,2.106,2.7451,1.8594,0.7475,11.6364,1.1751,9.012,0.29,0,,0,6.009,2.713,37.684,161.71,104.868,22,1.463,0.416,96.755,,169.638,49.1675,,5.174,48.305,0.154,0.227,0.147,0,0.069,0.011,0.047,0.1311,0.0898,0.058,0.099,4.287,0,67.737,0,0,1.182,2.278,5.452,0.137,10.019,0.925,31.32,0.613,15.29,0,0.295,0.104,0.122,29.207,0.76,1.704,26.743,0,0,2.967,2.487,0.358,0,0.122,0,0,0,0.088,,2270.401,181.781,95.247,115.291,442.85,187.478,54.111,79.335,11.513,142.898,46.349,109.799,206.264,102.225,106.966,181.065,64.765,89.771,52.693,8.018,
O03601,嗜好飲料類,ココアパウダー,Cocoa powder,,463.916,414.5772,2.26,20.751,22.84,14.6941,10.311,43.838,24.6694,,,,,,,,25.6,5477.21,165.59,451.84,13.89,6.185,780,,87.1298,8.7143,15.16,44.7,,1.0991,6.32,0.46,0.24,5.41,0.21,0.025,0.14,2.27,0.7195,,32.9,,64.3349,0,0,0,0,0,0,0.0754,0,25.62,0,37.0954,0,1.222,0.2051,0.117,33.0685,0,0.2181,32.8504,0,0,2.596,2.4237,0.1723,0,0,0,0,0,,,13331.8526,1556.71,647.21,694.53,2709.58,934.67,633.24,680.24,335.7026,778.18,46.64,499.33,845.35,517.79,636.33,538.7,256.26,926.6,94.79,,
O03701,嗜好飲料類,アメリカンコーヒー（無砂糖）,,,2.3671,2.3671,99.323,0.209,0.0587,0.0298,0.1586,0.2507,,0,0,0,,0,0,0,1.689,62.121,1.669,4.621,0.126,0.019,4.031,,0,0,,0,,0.026,0.026,0.026,0,0,0,0.003,0.0122,1.4265,0.044,,18.497,0,50.803,0,0,0,0,0,0,0,0,30.644,0,13.625,0,6.534,0,0,16.382,0,0,16.382,0,0,32.815,32.815,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
O03801,嗜好飲料類,ラテ（無糖）,,,42.9532,42.9532,91.152,2.981,1.9528,1.3185,0.5507,3.3635,,2.957,0,0,,0,0,2.957,28.284,176.09,100.585,12.933,0,0.439,81.242,,126.4284,35.6859,,6.73,34.564,0.061,0.061,0.061,0,0,0,0.022,0.1581,1.9151,0.033,0,13.617,0,67.517,1.845,2,1.023,2.366,2.943,0.155,10.488,1.118,32.392,0.703,12.084,0,0.204,0.113,0.083,29.248,0.923,1.92,26.405,0,0,3.062,2.584,0.319,0,0.159,0,0,0,0.174,,2338.019,199.703,7.532,22.833,602.908,231.511,97.706,138.698,37.913,84.394,58.791,36.398,257.233,149.701,146.956,199.595,27.73,0,38.417,8.71,
O03802,嗜好飲料類,コーヒー（トリプル）,Coffee drink,,39.39,39.39,90.33,0.881,0.35,,0.26,8.179,0,,,,,,,,25.13,75,30.43,6.02,0.13,0.102,20.83,,48.5826,12.8985,0,5.03,12.06,0.05,0.05,0.05,0,0,0,0.005,0.07,0.86,0.2425,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,
O03901,嗜好飲料類,インスタントコーヒーの粉,Instant coffee,,362.6972,318.3444,3.06,16.612,1.27,0.538,7.8532,71.2048,22.1764,,,,,,,,86.46,4575.3,132.32,384.98,4.85,0.422,310.88,,0,0,0,0,,7.5588,9.24,7.23,0.54,1.09,0.38,0,0.9,69.61,0.5365,,11.2,,42.3585,0,0,0,0,0,0,0,0,33.7988,0,8.5597,0,0,0,0,12.1864,0,0,9.4023,2.7841,0,45.4548,44.0469,1.4079,0,0,0,0,0,,,9010.4065,1257.83,0,0,3353.03,0,767.39,574.62,60.7165,516.47,34.29,339.97,906.45,304.5,501.64,84.5,244.86,23.98,40.16,,
O04001,嗜好飲料類,コーヒーバッグ（トリプル）,Instant coffee powder mix,,436.6348,436.6348,1.09,4.843,9.48,9.3678,1.6013,82.9857,,,,,,,,,43.18,840.86,5.39,30.07,0.48,0.17,187.72,,2.5666,0.2567,0,1.54,0,0.2252,0.32,0.21,0.02,0.07,0.02,0,0.132,7.944,0.9496,0.04,7.5,,98.8164,0,0.375,6.0181,4.8508,45.0591,0,15.3992,0,8.9646,0,17.9363,0,0.2133,0,0,0.8905,0,0,0.8905,0,0,0.2927,0.2927,0,0,0,0,0,0,,,3116.1683,250.65,99,114.39,853.39,268.95,135.34,133.71,27.7283,206.17,30.72,126.99,290.23,112.6,141.44,141.53,93.23,90.1,0,0,
O04101,嗜好飲料類,紅茶,Black tea,,0.1376,0.1376,99.93,0.057,,,0.0356,0,0,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0.006,0,0,0,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04201,嗜好飲料類,黒茶（大麦）,Black tea,,34.432,34.432,91.312,0,,,0.08,8.608,0,,,,,,,,7.78,6,0.79,1.29,0.18,0,3.76,,0,0,0,0,,,,,,,,0,0.01,0,0.003,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04202,嗜好飲料類,黒茶（りんご）,,,36.68,36.68,90.78,0,,,0.05,9.17,0,,,,,,,,5.49,23.61,1.44,1.28,0.1,0,0.5,,0,0,0,0,,,,,,,,0,0.01,0.49,0.0135,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04301,嗜好飲料類,黒茶浸出液パケット（レモン）,,,397.9068,397.198,0.3,,,,0.2233,99.4767,0.3544,,,,,,,,5.5,174.51,3.01,3.852,0.21,0.06,3.37,,0,0,0,0,,0.0222,0.06,0.02,0,0.02,0.02,0,0.034,0,0.2166,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04401,嗜好飲料類,ウーロン茶,OoLong tea; Woo-Loong tea,,0.0812,0.0812,99.94,0,,,0.0397,0.0203,0,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04402,嗜好飲料類,ウーロン茶,OoLong tea; Woo-Loong tea,,0.4,0.4,99.83,0.05,,,0.07,0.05,0,,,,,,,,7.17,15.47,1.54,1.84,0.1,0,0.86,,0,0,0,0,,,,,,,,0,0.01,0,0.0142,,1,10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04501,嗜好飲料類,ウーロン茶（マイクロ砂糖を除氷）,,,15.5005,15.5005,96.1005,0.0708,0.0121,,0.0395,3.7771,,3.5579,1.3453,1.7631,,0,0.4495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04502,嗜好飲料類,ウーロン茶（除氷、半分の砂糖）,,,21.0873,21.0873,94.6888,0.0633,0.0029,,0.043,5.202,,4.9109,1.8885,2.5274,,0,0.495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04503,嗜好飲料類,ウーロン茶（砂糖の完全な、氷に行きます）,,,35.6678,35.6678,91.0723,0.0633,0.0114,,0.025,8.828,,8.1667,3.1228,4.2969,,0,0.747,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04601,嗜好飲料類,緑茶,Green tea,,0.3648,0.3648,99.87,0.053,,,0.0388,0.0382,0,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04701,嗜好飲料類,緑茶,Green tea,,21.52,21.52,94.49,0,,,0.13,5.38,0,,,,,,,,8.96,2.87,0.43,0.68,0.07,0,2.6,,0,0,0,0,,,,,,,,0,0.01,0,0.002,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04801,嗜好飲料類,ミルクティー（無砂糖）,,,26.5077,26.5077,94.891,2.018,1.4317,0.9615,0.2717,1.3876,,1.811,0,0,,0,0,1.811,11.872,61.617,33.228,3.91,0,0.205,27.714,,85.0089,23.5085,,5.984,22.511,0.029,0.029,0.029,0,0,0,0.016,0.0991,0,0.013,0,20.156,0,67.159,1.665,1.623,0.955,2.251,2.863,0.152,10.44,1.11,32.637,0.703,12.455,0,0.193,0.112,0,29.771,0.898,1.93,26.943,0,0,2.952,2.46,0.33,0,0.162,0,0,0,0.117,,1277.425,98.143,53.086,65.341,259.229,120.84,25.329,43.268,8.845,76.293,28.59,61.847,124.405,64.603,59.317,104.575,34.532,43.393,5.789,6.659,
O04802,嗜好飲料類,茶（トリプル）,Milk tea,,41.97,41.97,89.66,0.458,0.25,0.1945,0.16,9.472,0,,,,,,,,18.04,34.71,10.54,1.97,0.15,0.072,18.12,,19.4665,5.84,0,0,5.84,0.04,0.04,0.04,0,0,0,0.01,0.05,0.5,0.0234,0,2,,77.78,11.97,1.91,1.27,3.39,3.89,0,11.86,0,32,0,11.49,0,0,0,0,19.81,0,1.39,18.42,0,0,2.42,2.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,
O04901,嗜好飲料類,ウーロン茶（アイスに、マイクロ砂糖）,,,59.3231,59.3231,88.546,0.2473,2.8983,,0.2461,8.0623,,3.7811,1.4105,1.7995,,0.2433,0.3278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04902,嗜好飲料類,ウーロン茶（氷に行き、半分の砂糖）,,,62.3074,62.3074,87.394,0.241,2.5606,,0.2299,9.5745,,4.7131,1.9088,2.1413,,0.4085,0.2545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O04903,嗜好飲料類,ウーロン茶（アイスに、砂糖のフル）,,,74.7962,74.7962,84.542,0.2348,2.755,,0.2027,12.2655,,8.5539,3.4048,4.1895,,0.4488,0.5108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05001,嗜好飲料類,（氷に、マイクロ砂糖）パールミルクティー,,,75.3154,75.3154,83.765,0.2323,2.2518,,0.2209,13.53,,5.5655,0.9018,0.8252,,0.3336,3.5049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05002,嗜好飲料類,（氷に、半分の砂糖）パールミルクティー,,,83.5089,83.5089,82.2835,0.2488,2.7301,,0.2519,14.4857,,6.4453,1.078,1.0113,,0.3635,3.9925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05003,嗜好飲料類,パールミルクティー（アイスに、砂糖のフル）,,,94.0235,94.0235,79.21,0.2423,2.3875,,0.2685,17.8917,,8.8251,1.8462,2.1079,,0.3744,4.4966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05101,嗜好飲料類,ブリューティーバッグ（トリプル）,Instant tea powder mix,,451.9328,451.9328,1.2,1.724,12.85,12.4715,1.8793,82.3467,,,,,,,,,244.55,748.74,15.38,20.284,0.59,0.38,256.87,,30.5654,3.0572,1.12,17.78,0,0.4494,0.63,0.42,0.04,0.13,0.04,0.009,1.267,0.222,0.072,0.03,63.1,,97.0548,0,0.45,5.5482,4.4043,44.6445,0,15.5851,0,9.8524,0,16.5703,0,0,0,0,2.9448,0,0,2.9448,0,0,0,0,0,0,0,0,0,0,,,1432.2202,115.2,53.43,74.78,399.18,115.93,33.18,43.64,23.4402,76.47,10.99,51.51,96.44,49.8,46.91,81.17,42.05,118.1,0,0,
O05201,嗜好飲料類,ジャスミン茶,Jasmine tea,,0.2524,0.2524,99.9,0.064,,,0.0369,0,0,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05301,嗜好飲料類,ジャスミン茶,Jasmine tea drink,,28.48,28.48,92.83,0.056,,,0.05,7.064,0,,,,,,,,19.06,14.12,0,1.62,0.07,0,4.93,,0,0,0,0,,,,,,,,0,0.01,0.42,0.0073,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05302,嗜好飲料類,菊茶,Chrysauthemum tea,,29.64,29.64,92.59,0,,,0,7.41,0,,,,,,,,17.17,11.65,1.71,1.33,0.11,0,2.72,,0,0,0,0,,,,,,,,0,0.11,0.33,0.001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05401,嗜好飲料類,緑茶の多く（砂糖のフル）,,,49.019,49.019,87.809,1.059,0.0882,,0.0465,10.9973,,10.207,3.823,5.264,,0,1.12,0,10.081,22.961,9.511,1.503,0,0.106,7.097,,0,0,,0,0,0.002,0.002,0.002,0,0,0,0.007,0.0254,0,0.002,0,23.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
O05501,嗜好飲料類,コークス,Coca cola,,51.36,51.36,87.11,,,,0.05,12.84,0,,,,,,,,6.62,0,0.82,0.68,0.11,0,15.79,,0,0,0,0,,,,,,,,0,0.02,0.22,0.036,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05502,嗜好飲料類,コークス（低カロリー）,Diet coke,,1.32,1.32,99.67,,,,0,0.33,0,,,,,,,,9.62,0,1.06,0.95,0.09,0,7.89,,0,0,0,0,,,,,,,,0,0,0,0.0062,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05601,嗜好飲料類,SARS,Root beer,,36.68,36.68,90.83,,,,0,9.17,0,,,,,,,,4.65,0,1.5,0,0.18,0.056,1.19,,1.0833,0.1083,1.3,0,,,,,,,,0,0.01,0.26,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05602,嗜好飲料類,塩SARS,,,62.2465,62.2465,89.811,0.834,4.2981,0,0,5.0569,,9.48,3.538,4.17,,0,1.772,0,17.296,0.71,0.997,0.205,0,0.076,0.338,,0,0,,0,,0,0,0,0,0,0,0.004,0.0052,0,0.002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
O05603,嗜好飲料類,SARS（砂糖）,Root beer: diet,,43.4148,43.4148,89.1,0,0,,0.0463,10.8537,,,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05701,嗜好飲料類,ソーダ（総合的な味）,Soda pop; Aerated water,,42.34,42.34,89.415,,,,0,10.585,0,,,,,,,,7.99,0.25,1.555,0.325,0.085,0,0.31,,0,0,0,0,,,,,,,,0,0.01,0.235,0.0137,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05801,嗜好飲料類,ソーダ（ビタミン-強化）,,,45.88,45.88,88.48,,,,0.05,11.47,0,,,,,,,,10.01,0,2.42,0,0.14,0,9.26,,17.8493,1.7854,0,10.71,,,,,,,,0,0.93,3.72,0,,1,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O05901,嗜好飲料類,生ビール,Draught beer; Draft beer,,49.5288,49.5288,91.2,0.389,0,,0.1678,8.2432,,,,,,,,,2.3,43.41,0.69,10.22,0,0,27.81,,0,0,0,0,,0.0792,0.18,0.07,0,0.09,0.02,0,0.04,0.9,0.0686,,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
O05902,嗜好飲料類,ビール,Beer,,49.0056,49.0056,91,,0,,0.1236,8.8764,,,,,,,,,2.55,31.44,0,8.066,0.08,0,21.56,,0,0,0,0,,0,0,0,0,0,0,0,0.03,0.428,0.072,,14.1,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5
O06001,嗜好飲料類,紹興ライスワインの老化,Shaohsiug wine,,133.0776,133.0776,78.956,1.84,0,,0.1496,19.0544,,,,,,,,,2.55,27.04,0.57,16.013,0.22,0.44,31.41,,0,0,0,0,,0,0,0,0,0,0,0,0.05,0.122,0.0499,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
O06101,嗜好飲料類,白ワイン,White grape wine,,90.3096,90.3096,85.44,0.143,0,,0.2326,14.1844,,,,,,,,,3.28,115.83,5.8,5.78,0.59,0.078,11.29,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
O06201,嗜好飲料類,赤ワイン,Red grape wine,,92.5664,92.5664,84.86,0.103,0,,0.2484,14.7886,,,,,,,,,2.6,122.4,6.14,5.05,0.54,0.076,9.57,,0,0,0,0,,0,0,0,0,0,0,0,0.01,0,0.0354,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
O06301,嗜好飲料類,ビタミン強化飲料（カロチン）,Drink: beta-carotene enriched,,39.4,39.4,90.15,0,,,0,9.85,0,,,,,,,,7.88,3.81,0.6,0,0.08,0,1.96,,20345.2695,2035.0153,0,12207.65,,0.31,0.31,0.31,0,0,0,0,0.01,0.34,0.004,,1,15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06302,嗜好飲料類,ビタミン強化飲料（統合）,Drink: multi-vitamin enriched,,54.12,54.12,86.35,0.15,,,0.12,13.38,0,,,,,,,,38.37,6.6,0.59,0,0.08,0,22.2,,498.6634,49.8783,0,299.21,,0.02,0.02,0.02,0,0,0,0.12,0.77,5.74,0.621,,0,81.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06303,嗜好飲料類,ビタミン強化飲料（ビタミンC）,Drink: vitamin C enriched,,57.04,57.04,85.74,,,,0,14.26,0,,,,,,,,1.88,0.62,1.4,0,0.11,0,0.51,,0,0,0,0,,,,,,,,0,2.07,8.45,0,,,1641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06401,嗜好飲料類,スポーツドリンク,Isotonic drink,,28.44,28.44,92.74,0.08,,,0.15,7.03,0,,,,,,,,41.08,17.74,2.23,1.04,0,0,0.59,,0,0,0,0,,0,0,0,0,0,0,0,0.01,0.24,0.001,,0,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06501,嗜好飲料類,酢ドリンク,Vinegar drink,,52.16,52.16,86.8,,,,0.16,13.04,0,,,,,,,,63.08,9.73,3.85,1.15,0.17,0.068,2.22,,0,0,0,0,,,,,,,,0,0.25,0.23,0.2359,,1,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06502,嗜好飲料類,果実酢飲料（統合）,Vinegar drink,,37.25,37.25,90.53,,,,0.1575,9.3125,0,,,,,,,,42.38,2.14,13.66,1.52,0.13,0.01,3.37,,0,0,0,0,,0.01,0.01,0.01,0,0,0,0,0,0.019,0.002,,4.2,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O06601,嗜好飲料類,タートル陵茶,,,33.0144,33.0144,91.64,0,0,,0.1064,8.2536,0,,,,,,,,17.84,30.08,1.04,0.74,0.85,0.127,13.11,,82.1992,24.66,0,0,24.66,0,0,0,0,0,0,0,0,0,0.0093,0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
O06701,嗜好飲料類,チキン,,,34.126,34.126,90.92,8.581,0,,0.5485,0,,,,,,,,,86.37,183.76,2.28,4.89,0.14,0.078,17.39,,0,0,,,0,0,0,0,0,0,0,0,0.11,4.28,0.0833,0.12,6.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054.3309,562.7398,215.7403,248.9818,1071.3556,709.8041,1229.2447,620.4507,102.3605,200.0324,105.7203,170.0535,382.7797,106.5413,176.341,422.1899,188.5054,530.9568,10.5331,0,
P00101,調味料・香辛料類,スターアニス,Star anise,,359.6672,244.1101,12.166,4.92,3.86,1.1656,2.8165,76.2375,55.8247,,,,,,,,18.54,1048.89,23.23,104.36,5.07,0.634,112.32,,65.8807,6.5897,0,39.53,,0,0,0,0,0,0,0.066,0.1,0.76,0.5039,,55.1,,30.1961,0,0,0,0.3638,0,0,0.2198,0.69,22.6387,0,4.6128,0.8627,0.4744,0.3339,0,31.5783,0,0.2181,31.3602,0,0,38.2251,37.5697,0.6554,0,0,0,0,0,,,3647.9697,378.89,157.98,199.8,549.54,180.21,211.24,199.31,99.9497,220.81,58.22,166.47,289.06,112.88,157.98,220.99,129.97,286.61,28.06,,
